Order_Detail_ID,Order_ID,Product_ID,Quantity,Selling_Price,Item_Discount,Final_Item_Price
OD00000438,ORD0000161,P001009,2,161.64,21.0,302.28
OD00000439,ORD0000161,P001224,1,23.51,1.53,21.98
OD00000440,ORD0000161,P001618,1,35.99,2.34,33.650000000000006
OD00000441,ORD0000162,P001933,2,124.66,67.44,181.88
OD00000442,ORD0000162,P002137,1,113.15,30.6,82.55000000000001
OD00000443,ORD0000163,P000968,2,77.9,17.59,138.21
OD00000444,ORD0000164,P000073,1,351.28,1.81,349.47
OD00000445,ORD0000165,P002140,2,161.06,79.26,242.86
OD00000446,ORD0000165,P000750,1,265.76,65.4,200.36
OD00000447,ORD0000165,P001924,1,35.3,8.69,26.61
OD00000448,ORD0000166,P000027,1,113.01,1.57,111.44
OD00000449,ORD0000166,P001836,1,68.52,0.96,67.56
OD00000450,ORD0000166,P002148,1,54.09,0.76,53.330000000000005
OD00000451,ORD0000166,P002104,1,54.06,0.76,53.3
OD00000452,ORD0000166,P000432,1,41.17,0.58,40.59
OD00000453,ORD0000166,P001813,1,40.8,0.57,40.23
OD00000454,ORD0000166,P000858,1,36.48,0.51,35.97
OD00000455,ORD0000166,P000249,1,35.26,0.49,34.77
OD00000456,ORD0000166,P000085,1,34.24,0.48,33.760000000000005
OD00000457,ORD0000166,P002290,1,27.67,0.39,27.28
OD00000458,ORD0000167,P001293,1,33.57,11.86,21.71
OD00000459,ORD0000167,P001589,2,169.59,119.84,219.34
OD00000460,ORD0000168,P001043,1,35.05,3.79,31.26
OD00000461,ORD0000168,P002017,1,196.06,21.18,174.88
OD00000462,ORD0000169,P000045,2,129.27,43.74,214.8
OD00000463,ORD0000170,P000058,2,28.18,11.97,44.39
OD00000464,ORD0000170,P001986,1,124.07,26.35,97.72
OD00000465,ORD0000170,P002224,2,54.43,23.12,85.74
OD00000466,ORD0000170,P000740,2,53.18,22.59,83.77
OD00000467,ORD0000170,P002258,1,182.7,38.8,143.89999999999998
OD00000468,ORD0000171,P002268,1,17.18,5.77,11.41
OD00000469,ORD0000171,P000074,1,170.35,57.17,113.18
OD00000470,ORD0000171,P001445,1,53.4,17.92,35.48
OD00000471,ORD0000171,P001928,2,117.7,79.0,156.4
OD00000472,ORD0000172,P001804,2,383.5,260.4,506.6
OD00000473,ORD0000173,P000824,1,272.56,106.69,165.87
OD00000474,ORD0000173,P001060,5,25.83,50.55,78.59999999999998
OD00000475,ORD0000173,P001678,1,26.35,10.31,16.04
OD00000476,ORD0000174,P001335,1,53.15,7.88,45.27
OD00000477,ORD0000174,P001178,1,97.63,14.48,83.14999999999999
OD00000478,ORD0000174,P001348,2,13.6,4.03,23.17
OD00000479,ORD0000175,P001930,1,26.89,7.61,19.28
OD00000480,ORD0000175,P001253,1,260.87,73.87,187.0
OD00000481,ORD0000176,P000483,1,282.98,77.92,205.06
OD00000482,ORD0000176,P000743,1,36.09,9.94,26.15000000000001
OD00000483,ORD0000176,P002170,1,27.74,7.64,20.1
OD00000484,ORD0000176,P000805,1,22.55,6.21,16.34
OD00000485,ORD0000176,P001223,1,175.17,48.23,126.94
OD00000486,ORD0000177,P002135,2,26.88,11.4,42.36
OD00000487,ORD0000177,P000620,2,17.31,7.34,27.28
OD00000488,ORD0000177,P002112,1,95.26,20.19,75.07000000000001
OD00000489,ORD0000178,P000714,3,24.25,2.42,70.33
OD00000490,ORD0000178,P000397,1,25.56,0.85,24.71
OD00000491,ORD0000179,P001924,2,35.3,15.65,54.95
OD00000492,ORD0000179,P001117,1,157.3,34.87,122.43
OD00000493,ORD0000179,P000380,2,60.87,26.99,94.75
OD00000494,ORD0000180,P000906,1,321.26,17.54,303.72
OD00000495,ORD0000181,P001526,2,27.35,17.6,37.1
OD00000496,ORD0000181,P002283,1,121.08,38.97,82.11
OD00000497,ORD0000181,P002259,2,224.79,144.68,304.9
OD00000498,ORD0000182,P001773,1,308.32,82.95,225.37
OD00000499,ORD0000182,P000509,1,334.51,89.99,244.52
OD00000500,ORD0000183,P001023,1,44.08,17.29,26.79
OD00000501,ORD0000183,P001164,3,193.78,228.07,353.27000000000004
OD00000502,ORD0000184,P001659,2,118.36,9.57,227.15
OD00000503,ORD0000184,P001117,1,157.3,6.35,150.95000000000002
OD00000504,ORD0000184,P000915,2,38.66,3.12,74.19999999999999
OD00000505,ORD0000185,P001970,2,163.58,41.73,285.43
OD00000506,ORD0000186,P001001,1,329.75,59.37,270.38
OD00000507,ORD0000186,P001057,1,112.0,20.16,91.84
OD00000508,ORD0000186,P000780,2,16.91,6.09,27.73
OD00000509,ORD0000186,P001620,2,77.49,27.9,127.07999999999998
OD00000510,ORD0000187,P002235,1,172.28,16.99,155.29
OD00000511,ORD0000187,P000074,1,170.35,16.79,153.56
OD00000512,ORD0000187,P000438,1,93.07,9.17,83.89999999999999
OD00000513,ORD0000187,P000357,1,69.45,6.84,62.61
OD00000514,ORD0000187,P001979,1,35.96,3.54,32.42
OD00000515,ORD0000188,P001086,3,28.87,11.28,75.33
OD00000516,ORD0000188,P001634,1,79.9,10.4,69.5
OD00000517,ORD0000188,P002079,1,309.16,40.25,268.91
OD00000518,ORD0000189,P001730,1,279.71,6.28,273.43
OD00000519,ORD0000189,P000346,1,28.74,0.65,28.09
OD00000520,ORD0000189,P001060,3,25.83,1.74,75.75
OD00000521,ORD0000190,P000093,3,80.65,43.21,198.74
OD00000522,ORD0000191,P000975,1,18.64,0.47,18.17
OD00000523,ORD0000191,P000590,4,92.56,9.28,360.96
OD00000524,ORD0000192,P001981,2,90.47,19.4,161.54
OD00000525,ORD0000192,P000736,2,62.24,13.34,111.14
OD00000526,ORD0000192,P001928,1,117.7,12.61,105.09
OD00000527,ORD0000192,P000882,2,39.72,8.51,70.92999999999999
OD00000528,ORD0000193,P000074,1,170.35,63.55,106.8
OD00000529,ORD0000193,P000726,2,59.46,44.36,74.56
OD00000530,ORD0000194,P001005,2,98.67,11.74,185.6
OD00000531,ORD0000194,P001817,1,27.04,1.61,25.43
OD00000532,ORD0000195,P001997,1,71.56,19.62,51.94
OD00000533,ORD0000195,P000875,1,54.34,14.9,39.440000000000005
OD00000534,ORD0000195,P000637,1,214.88,58.91,155.97
OD00000535,ORD0000195,P001531,1,112.69,30.89,81.8
OD00000536,ORD0000195,P000405,1,258.82,70.96,187.86
OD00000537,ORD0000196,P001404,1,351.24,107.1,244.14
OD00000538,ORD0000196,P000750,1,265.76,81.04,184.72
OD00000539,ORD0000197,P000898,1,282.83,90.57,192.26
OD00000540,ORD0000198,P002252,1,98.58,1.46,97.12
OD00000541,ORD0000198,P000041,1,273.11,4.04,269.07
OD00000542,ORD0000199,P002025,1,123.57,35.85,87.72
OD00000543,ORD0000199,P002255,2,95.08,55.18,134.98
OD00000544,ORD0000200,P000972,1,114.82,34.35,80.47
OD00000545,ORD0000200,P002151,1,41.99,12.56,29.43
OD00000546,ORD0000200,P001741,2,175.8,105.17,246.43
OD00000547,ORD0000201,P000764,3,210.94,241.32,391.5
OD00000548,ORD0000202,P001880,1,44.35,15.79,28.56
OD00000549,ORD0000202,P001227,1,33.39,11.89,21.5
OD00000550,ORD0000202,P000481,4,113.87,162.2,293.28000000000003
OD00000551,ORD0000203,P000072,2,59.91,45.6,74.22
OD00000552,ORD0000203,P001732,2,223.19,169.87,276.51
OD00000553,ORD0000204,P000650,1,825.53,207.81,617.72
OD00000554,ORD0000205,P001781,1,213.42,51.31,162.11
OD00000555,ORD0000205,P000539,1,107.64,25.88,81.76
OD00000556,ORD0000206,P001261,4,36.82,47.06,100.22
OD00000557,ORD0000206,P000020,1,71.84,22.95,48.89
OD00000558,ORD0000207,P000741,2,136.84,51.21,222.47
OD00000559,ORD0000208,P001210,1,36.08,4.23,31.85
OD00000560,ORD0000208,P002105,4,56.69,26.58,200.18
OD00000561,ORD0000208,P001792,5,26.18,15.35,115.55
OD00000562,ORD0000209,P001210,5,36.08,51.57,128.82999999999998
OD00000563,ORD0000209,P000871,2,111.44,63.71,159.17
OD00000564,ORD0000209,P000364,1,11.04,3.16,7.879999999999999
OD00000565,ORD0000209,P000616,2,146.91,83.99,209.83
OD00000566,ORD0000210,P000819,2,287.49,218.36,356.62
OD00000567,ORD0000210,P000770,1,283.84,107.79,176.04999999999995
OD00000568,ORD0000210,P000633,2,62.46,47.44,77.48
OD00000569,ORD0000210,P001017,1,81.8,31.06,50.74
OD00000570,ORD0000211,P000438,2,93.07,37.87,148.26999999999998
OD00000571,ORD0000212,P001316,1,33.64,10.84,22.8
OD00000572,ORD0000212,P000458,2,53.34,34.36,72.32000000000001
OD00000573,ORD0000212,P000203,3,108.8,105.13,221.27
OD00000574,ORD0000213,P000721,4,118.15,177.66,294.94000000000005
OD00000575,ORD0000214,P001902,2,107.96,31.53,184.39
OD00000576,ORD0000214,P001186,1,220.02,32.13,187.89
OD00000577,ORD0000215,P000688,1,40.73,16.28,24.45
OD00000578,ORD0000215,P000404,5,74.02,147.98,222.12
OD00000579,ORD0000216,P000850,4,110.52,132.73,309.35
OD00000580,ORD0000216,P001290,3,88.97,80.14,186.77
OD00000581,ORD0000217,P001238,1,533.46,41.86,491.6
OD00000582,ORD0000218,P001631,2,94.88,43.91,145.85
OD00000583,ORD0000218,P000943,2,49.65,22.98,76.32
OD00000584,ORD0000219,P001679,2,10.6,6.01,15.19
OD00000585,ORD0000219,P001938,1,227.11,64.41,162.70000000000002
OD00000586,ORD0000219,P001136,4,9.89,11.22,28.340000000000003
OD00000587,ORD0000219,P001468,1,15.46,4.38,11.080000000000002
OD00000588,ORD0000219,P001169,1,26.41,7.49,18.92
OD00000589,ORD0000219,P000194,1,215.99,61.26,154.73000000000002
OD00000590,ORD0000220,P001826,2,27.03,9.73,44.33
OD00000591,ORD0000220,P000619,2,113.0,40.67,185.33
OD00000592,ORD0000221,P000858,1,36.48,0.05,36.43
OD00000593,ORD0000221,P001506,1,235.83,0.34,235.49
OD00000594,ORD0000222,P000852,2,70.27,51.61,88.92999999999999
OD00000595,ORD0000222,P001531,1,112.69,41.39,71.3
OD00000596,ORD0000223,P001286,1,23.89,7.54,16.35
OD00000597,ORD0000223,P001730,2,279.71,176.45,382.97
OD00000598,ORD0000224,P001069,2,191.91,125.92,257.9
OD00000599,ORD0000224,P001357,1,80.51,26.41,54.10000000000001
OD00000600,ORD0000224,P001253,1,260.87,85.58,175.29000000000002
OD00000601,ORD0000225,P000904,1,9.97,3.91,6.0600000000000005
OD00000602,ORD0000225,P000604,2,17.63,13.82,21.44
OD00000603,ORD0000225,P000714,4,24.25,38.03,58.97
OD00000604,ORD0000225,P000300,2,13.12,10.29,15.95
OD00000605,ORD0000225,P002285,1,141.43,55.44,85.99000000000001
OD00000606,ORD0000226,P000165,2,204.93,20.8,389.06
OD00000607,ORD0000227,P000856,1,63.98,4.6,59.38
OD00000608,ORD0000227,P001812,2,246.79,35.46,458.12
OD00000609,ORD0000227,P001954,5,49.22,17.68,228.42
OD00000610,ORD0000227,P001206,2,12.4,1.78,23.02
OD00000611,ORD0000227,P001850,5,77.03,27.67,357.48
OD00000612,ORD0000228,P001463,2,37.61,21.04,54.18
OD00000613,ORD0000228,P001547,1,41.35,11.56,29.79
OD00000614,ORD0000228,P002225,1,36.17,10.12,26.050000000000004
OD00000615,ORD0000228,P000486,1,60.44,16.9,43.54
OD00000616,ORD0000228,P002160,1,75.66,21.16,54.5
OD00000617,ORD0000228,P000015,2,206.98,115.77,298.19
OD00000618,ORD0000229,P000363,2,380.21,208.8,551.6199999999999
OD00000619,ORD0000229,P000528,1,13.93,3.83,10.1
OD00000620,ORD0000229,P001046,1,40.61,11.15,29.46
OD00000621,ORD0000229,P000463,1,31.28,8.59,22.69
OD00000622,ORD0000229,P001424,1,394.92,108.44,286.48
OD00000623,ORD0000230,P000289,1,64.21,16.95,47.25999999999999
OD00000624,ORD0000230,P000968,2,77.9,41.12,114.68
OD00000625,ORD0000231,P001989,1,266.51,35.57,230.94
OD00000626,ORD0000231,P001370,1,177.43,23.68,153.75
OD00000627,ORD0000232,P002025,4,123.57,131.83,362.44999999999993
OD00000628,ORD0000233,P001970,2,163.58,5.51,321.65
OD00000629,ORD0000233,P001307,2,114.0,3.85,224.15
OD00000630,ORD0000233,P000644,1,211.75,3.58,208.17
OD00000631,ORD0000233,P001734,2,86.98,2.94,171.02
OD00000632,ORD0000233,P000943,2,49.65,1.68,97.62
OD00000633,ORD0000233,P000327,2,46.13,1.56,90.7
OD00000634,ORD0000233,P002136,1,55.3,0.93,54.37
OD00000635,ORD0000233,P001745,1,14.53,0.25,14.28
OD00000636,ORD0000234,P001266,1,615.58,131.87,483.71
OD00000637,ORD0000235,P002112,4,95.26,26.55,354.49
OD00000638,ORD0000236,P000378,3,117.05,78.31,272.84
OD00000639,ORD0000236,P002283,2,121.08,54.0,188.16
OD00000640,ORD0000236,P001571,1,62.69,13.98,48.71
OD00000641,ORD0000236,P000348,1,29.35,6.54,22.81
OD00000642,ORD0000237,P000771,1,383.15,65.86,317.29
OD00000643,ORD0000237,P001083,2,96.04,33.01,159.07000000000002
OD00000644,ORD0000237,P001385,2,78.63,27.03,130.23
OD00000645,ORD0000237,P001131,1,54.3,9.33,44.97
OD00000646,ORD0000238,P001364,1,150.16,47.96,102.2
OD00000647,ORD0000238,P000868,1,733.32,234.19,499.13000000000005
OD00000648,ORD0000239,P001511,4,107.7,130.35,300.45000000000005
OD00000649,ORD0000240,P000828,1,521.04,207.28,313.76
OD00000650,ORD0000240,P002245,2,59.05,46.98,71.12
OD00000651,ORD0000240,P000597,1,752.0,299.16,452.84
OD00000652,ORD0000241,P001909,1,57.15,9.53,47.62
OD00000653,ORD0000241,P001924,3,35.3,17.67,88.22999999999999
OD00000654,ORD0000241,P001560,2,85.24,28.44,142.04
OD00000655,ORD0000241,P001228,3,43.01,21.52,107.51
OD00000656,ORD0000242,P001012,2,341.22,209.77,472.6700000000001
OD00000657,ORD0000243,P000241,1,294.45,98.13,196.32
OD00000658,ORD0000243,P001713,2,88.56,59.04,118.08
OD00000659,ORD0000243,P000930,3,38.86,38.86,77.72
OD00000660,ORD0000243,P000160,1,79.22,26.41,52.81
OD00000661,ORD0000243,P000933,1,78.76,26.25,52.510000000000005
OD00000662,ORD0000243,P000020,1,71.84,23.95,47.89
OD00000663,ORD0000243,P002148,1,54.09,18.03,36.06
OD00000664,ORD0000244,P002300,1,459.95,123.5,336.45
OD00000665,ORD0000245,P001176,1,136.96,17.63,119.33
OD00000666,ORD0000245,P000084,1,27.33,3.52,23.81
OD00000667,ORD0000245,P000357,1,69.45,8.94,60.510000000000005
OD00000668,ORD0000246,P000228,1,198.22,49.18,149.04
OD00000669,ORD0000246,P002218,1,87.69,21.76,65.92999999999999
OD00000670,ORD0000247,P001998,1,55.22,17.56,37.66
OD00000671,ORD0000247,P002055,1,26.6,8.46,18.14
OD00000672,ORD0000247,P000735,1,42.74,13.59,29.15
OD00000673,ORD0000247,P001009,1,161.64,51.4,110.23999999999998
OD00000674,ORD0000247,P001766,2,241.11,153.33,328.89
OD00000675,ORD0000248,P002007,5,53.53,73.24,194.41
OD00000676,ORD0000248,P001360,5,91.77,125.55,333.29999999999995
OD00000677,ORD0000249,P002002,3,105.55,65.37,251.28
OD00000678,ORD0000249,P001122,2,80.35,33.17,127.53
OD00000679,ORD0000249,P000416,2,28.45,11.74,45.16
OD00000680,ORD0000249,P000130,1,47.74,9.85,37.89
OD00000681,ORD0000249,P000918,1,16.64,3.43,13.21
OD00000682,ORD0000250,P000391,1,316.44,75.72,240.72
OD00000683,ORD0000251,P000676,2,347.96,143.37,552.55
OD00000684,ORD0000251,P002108,1,469.76,96.78,372.98
OD00000685,ORD0000252,P002082,1,117.58,47.03,70.55
OD00000686,ORD0000252,P001289,1,278.84,111.53,167.30999999999997
OD00000687,ORD0000253,P002097,4,36.02,26.58,117.5
OD00000688,ORD0000253,P001216,1,101.43,18.71,82.72
OD00000689,ORD0000253,P002072,2,15.9,5.87,25.93
OD00000690,ORD0000253,P002053,3,47.97,26.55,117.36
OD00000691,ORD0000253,P000407,2,94.83,34.99,154.67
OD00000692,ORD0000253,P000220,1,53.49,9.87,43.620000000000005
OD00000693,ORD0000253,P000392,1,80.47,14.84,65.63
OD00000694,ORD0000253,P001499,2,275.63,101.69,449.57
OD00000695,ORD0000254,P000699,1,62.43,3.51,58.92
OD00000696,ORD0000254,P000386,1,56.52,3.18,53.34
OD00000697,ORD0000254,P001769,1,112.65,6.34,106.31
OD00000698,ORD0000254,P001224,1,23.51,1.32,22.19
OD00000699,ORD0000255,P000379,1,97.06,7.34,89.72
OD00000700,ORD0000255,P001887,1,188.72,14.28,174.44
OD00000701,ORD0000256,P000643,1,501.6,185.39,316.21000000000004
OD00000702,ORD0000257,P002069,1,61.9,3.76,58.14
OD00000703,ORD0000257,P001598,1,225.36,13.69,211.67
OD00000704,ORD0000258,P000483,1,282.98,43.36,239.62
OD00000705,ORD0000258,P001672,1,202.15,30.97,171.18
OD00000706,ORD0000259,P002261,1,187.99,31.8,156.19
OD00000707,ORD0000260,P000034,1,196.43,36.05,160.38
OD00000708,ORD0000260,P002135,1,26.88,4.93,21.95
OD00000709,ORD0000260,P000618,1,54.14,9.94,44.2
OD00000710,ORD0000261,P002031,1,234.38,87.84,146.54
OD00000711,ORD0000261,P000525,2,60.39,45.26,75.52000000000001
OD00000712,ORD0000261,P000688,1,40.73,15.26,25.47
OD00000713,ORD0000262,P001668,1,42.23,4.83,37.4
OD00000714,ORD0000262,P001710,2,228.94,52.32,405.56
OD00000715,ORD0000263,P000450,1,191.98,35.77,156.20999999999998
OD00000716,ORD0000264,P001462,1,251.4,27.51,223.89
OD00000717,ORD0000264,P000036,5,151.09,82.65,672.8000000000001
OD00000718,ORD0000265,P000607,1,302.87,34.13,268.74
OD00000719,ORD0000266,P000422,1,214.66,57.69,156.97
OD00000720,ORD0000266,P002285,1,141.43,38.0,103.43
OD00000721,ORD0000266,P000724,1,31.8,8.54,23.26
OD00000722,ORD0000267,P001511,1,107.7,2.46,105.24
OD00000723,ORD0000267,P001418,3,17.86,1.23,52.35
OD00000724,ORD0000268,P001986,1,124.07,23.24,100.83
OD00000725,ORD0000268,P000515,1,95.92,17.97,77.95
OD00000726,ORD0000268,P001430,2,137.06,51.36,222.76
OD00000727,ORD0000269,P001571,1,62.69,6.48,56.21
OD00000728,ORD0000269,P002163,1,265.72,27.47,238.25000000000003
OD00000729,ORD0000269,P000199,1,28.28,2.92,25.36
OD00000730,ORD0000269,P001630,1,70.33,7.27,63.06
OD00000731,ORD0000270,P001637,2,273.94,165.95,381.93
OD00000732,ORD0000270,P001321,2,124.39,75.36,173.42000000000002
OD00000733,ORD0000270,P001103,1,149.37,45.25,104.12
OD00000734,ORD0000271,P001535,1,11.59,3.03,8.56
OD00000735,ORD0000271,P000844,2,118.51,61.94,175.08
OD00000736,ORD0000271,P001700,1,293.01,76.58,216.43
OD00000737,ORD0000272,P001940,1,220.56,63.43,157.13
OD00000738,ORD0000272,P002273,1,107.28,30.85,76.43
OD00000739,ORD0000273,P001631,3,94.88,81.77,202.87
OD00000740,ORD0000273,P000476,1,140.45,40.34,100.11
OD00000741,ORD0000273,P001352,2,41.54,23.86,59.22
OD00000742,ORD0000273,P000119,1,56.16,16.13,40.03
OD00000743,ORD0000274,P000306,3,144.25,149.4,283.35
OD00000744,ORD0000274,P000091,1,106.61,36.8,69.81
OD00000745,ORD0000274,P001125,4,81.57,112.64,213.64
OD00000746,ORD0000275,P001392,1,201.47,28.92,172.55
OD00000747,ORD0000276,P000950,3,15.43,14.6,31.69
OD00000748,ORD0000276,P000804,1,185.47,58.51,126.96
OD00000749,ORD0000277,P001480,2,68.41,5.22,131.6
OD00000750,ORD0000277,P000021,3,61.51,7.05,177.48
OD00000751,ORD0000278,P001012,1,341.22,26.0,315.22
OD00000752,ORD0000278,P000206,1,223.59,17.03,206.56
OD00000753,ORD0000278,P000333,2,8.41,1.28,15.54
OD00000754,ORD0000279,P000240,1,299.02,17.23,281.79
OD00000755,ORD0000279,P000738,1,371.14,21.39,349.75
OD00000756,ORD0000280,P001306,4,63.83,81.57,173.75
OD00000757,ORD0000280,P001252,1,19.01,6.07,12.94
OD00000758,ORD0000280,P000849,1,34.74,11.1,23.64
OD00000759,ORD0000280,P002137,2,113.15,72.3,154.0
OD00000760,ORD0000281,P000031,1,95.77,31.56,64.21
OD00000761,ORD0000281,P002139,4,138.5,182.56,371.44
OD00000762,ORD0000282,P001586,1,11.2,2.91,8.29
OD00000763,ORD0000282,P000145,2,117.11,60.79,173.43
OD00000764,ORD0000283,P001985,1,526.56,167.87,358.68999999999994
OD00000765,ORD0000284,P002071,2,13.93,7.27,20.59
OD00000766,ORD0000284,P001752,2,125.14,65.27,185.01
OD00000767,ORD0000284,P001686,1,134.87,35.17,99.7
OD00000768,ORD0000284,P000419,1,15.4,4.02,11.38
OD00000769,ORD0000284,P002168,1,56.66,14.78,41.88
OD00000770,ORD0000284,P001847,2,112.69,58.78,166.6
OD00000771,ORD0000285,P001847,2,112.69,25.39,199.99
OD00000772,ORD0000286,P001168,2,244.78,176.96,312.6
OD00000773,ORD0000287,P001843,1,352.71,9.7,343.01
OD00000774,ORD0000287,P001730,1,279.71,7.69,272.02
OD00000775,ORD0000287,P001352,3,41.54,3.42,121.2
OD00000776,ORD0000287,P000357,1,69.45,1.91,67.54
OD00000777,ORD0000287,P001836,1,68.52,1.88,66.64
OD00000778,ORD0000287,P000538,1,62.85,1.73,61.120000000000005
OD00000779,ORD0000287,P000971,1,45.6,1.25,44.35
OD00000780,ORD0000287,P002151,1,41.99,1.15,40.84
OD00000781,ORD0000287,P001538,1,34.19,0.94,33.25
OD00000782,ORD0000288,P001764,5,34.28,6.19,165.21
OD00000783,ORD0000288,P001321,1,124.39,4.49,119.9
OD00000784,ORD0000288,P000391,1,316.44,11.43,305.01
OD00000785,ORD0000289,P001991,4,55.5,22.58,199.42
OD00000786,ORD0000289,P001910,1,28.13,2.86,25.27
OD00000787,ORD0000289,P000912,1,56.02,5.7,50.32
OD00000788,ORD0000290,P001953,1,56.75,17.65,39.1
OD00000789,ORD0000290,P000408,2,227.81,141.7,313.92
OD00000790,ORD0000290,P000437,2,137.05,85.25,188.85
OD00000791,ORD0000291,P001147,1,73.39,17.54,55.85
OD00000792,ORD0000291,P001512,2,54.84,26.22,83.46000000000001
OD00000793,ORD0000291,P000096,1,133.26,31.85,101.41
OD00000794,ORD0000291,P001022,1,171.76,41.06,130.7
OD00000795,ORD0000292,P001913,4,57.64,3.94,226.62
OD00000796,ORD0000293,P001629,1,320.73,4.72,316.01
OD00000797,ORD0000294,P000820,4,20.24,5.23,75.73
OD00000798,ORD0000294,P001790,1,36.35,2.34,34.010000000000005
OD00000799,ORD0000294,P002135,1,26.88,1.73,25.15
OD00000800,ORD0000294,P001469,1,24.39,1.57,22.82
OD00000801,ORD0000294,P000814,1,23.82,1.54,22.28
OD00000802,ORD0000294,P001996,1,16.16,1.04,15.12
OD00000803,ORD0000295,P002157,3,59.22,27.39,150.27
OD00000804,ORD0000295,P000568,2,45.21,13.94,76.48
OD00000805,ORD0000295,P001494,2,41.28,12.73,69.83
OD00000806,ORD0000295,P000020,1,71.84,11.08,60.760000000000005
OD00000807,ORD0000295,P000313,1,66.79,10.3,56.49000000000001
OD00000808,ORD0000295,P000893,2,31.64,9.76,53.52
OD00000809,ORD0000295,P000678,1,55.49,8.56,46.93
OD00000810,ORD0000295,P001224,2,23.51,7.25,39.77
OD00000811,ORD0000295,P001226,1,26.77,4.13,22.64
OD00000812,ORD0000295,P000179,1,20.62,3.18,17.44
OD00000813,ORD0000295,P000248,1,11.21,1.73,9.48
OD00000814,ORD0000295,P001032,1,9.94,1.53,8.41
OD00000815,ORD0000296,P000725,1,204.83,65.94,138.89
OD00000816,ORD0000296,P000147,2,168.64,108.57,228.71
OD00000817,ORD0000297,P000674,1,275.44,28.98,246.46
OD00000818,ORD0000297,P001813,2,40.8,8.58,73.02
OD00000819,ORD0000297,P000911,1,47.39,4.98,42.41
OD00000820,ORD0000297,P000346,1,28.74,3.02,25.72
OD00000821,ORD0000298,P000897,3,89.11,10.96,256.37
OD00000822,ORD0000298,P000964,1,11.6,0.48,11.12
OD00000823,ORD0000298,P000352,3,34.92,4.29,100.47
OD00000824,ORD0000299,P001348,2,13.6,7.23,19.97
OD00000825,ORD0000299,P000673,2,91.5,48.66,134.34
OD00000826,ORD0000299,P000050,1,93.0,24.73,68.27
OD00000827,ORD0000300,P000706,2,81.55,43.8,119.3
OD00000828,ORD0000300,P002155,1,39.19,10.52,28.67
OD00000829,ORD0000300,P000299,1,202.77,54.45,148.32
OD00000830,ORD0000300,P000904,1,9.97,2.68,7.290000000000001
OD00000831,ORD0000300,P001631,2,94.88,50.96,138.79999999999998
OD00000832,ORD0000301,P001609,2,52.22,7.89,96.55
OD00000833,ORD0000301,P002219,2,76.93,11.63,142.23000000000002
OD00000834,ORD0000302,P000407,2,94.83,68.54,121.12
OD00000835,ORD0000302,P000863,2,9.76,7.05,12.47
OD00000836,ORD0000302,P001887,3,188.72,204.6,361.56
OD00000837,ORD0000303,P001023,2,44.08,30.43,57.73
OD00000838,ORD0000303,P000604,1,17.63,6.08,11.55
